TIMESTAMP,LNG,LAT,DEVICE_NAME,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW,X,Y,Z
20190905 12:30 , -118.323411 , 33.893916 , AstroPiOTA , 46.996665954589844 , 33.98486328125 , 1017.45849609375 , 354.56791981723757 , 97.52567568672747 , 215.87649251226276 , 0.09431146085262299 , 1.0039472579956055 , -0.13280674815177917
20190905 13:00 , -118.323411 , 33.893916 , AstroPiOTA , 47.67499923706055 , 32.97373580932617 , 1017.322265625 , 354.58035289596114 , 97.43096828369607 , 215.97460134950083 , 0.09746325761079788 , 1.0029761791229248 , -0.13280674815177917
20190905 13:30 , -118.323411 , 33.893916 , AstroPiOTA , 47.80332946777344 , 32.27219772338867 , 1017.4619140625 , 354.5562828824392 , 97.57796078482392 , 215.19199827440076 , 0.09673592448234558 , 1.0034617185592651 , -0.1306374967098236
20190905 14:00 , -118.323411 , 33.893916 , AstroPiOTA , 47.96833038330078 , 32.718116760253906 , 1017.307861328125 , 354.51915354722416 , 97.44912292650996 , 214.58588728745383 , 0.09794814884662628 , 1.0044329166412354 , -0.13111954927444458
20190905 14:30 , -118.323411 , 33.893916 , AstroPiOTA , 48.15166473388672 , 31.448524475097656 , 1016.92724609375 , 354.5427928319416 , 97.48151168355416 , 215.53824788418538 , 0.09819059818983078 , 1.0044329166412354 , -0.13184264302253723
20190905 15:00 , -118.323411 , 33.893916 , AstroPiOTA , 48.35333251953125 , 31.826276779174805 , 1016.71435546875 , 354.50314187626236 , 97.46620522962417 , 214.36020417689826 , 0.09819059818983078 , 1.0041900873184204 , -0.1306374967098236
20190905 15:30 , -118.323411 , 33.893916 , AstroPiOTA , 48.481666564941406 , 31.42580223083496 , 1016.47021484375 , 354.5428577187387 , 97.59147772919137 , 214.97359614550044 , 0.09697836637496948 , 1.0034617185592651 , -0.13208366930484772
20190905 16:00 , -118.323411 , 33.893916 , AstroPiOTA , 48.40833282470703 , 30.891836166381836 , 1016.247802734375 , 354.4770573838221 , 97.34098054138116 , 214.67977506778482 , 0.09673592448234558 , 1.0044329166412354 , -0.13184264302253723
20190905 16:30 , -118.323411 , 33.893916 , AstroPiOTA , 48.24333190917969 , 31.752431869506836 , 1016.273681640625 , 354.52241496255283 , 97.49959119428719 , 215.18721714198176 , 0.09819059818983078 , 1.0034617185592651 , -0.1323246955871582
20190905 17:00 , -118.323411 , 33.893916 , AstroPiOTA , 48.09666442871094 , 32.57326126098633 , 1016.0986328125 , 354.55817868682067 , 97.52027983728316 , 214.42291897385732 , 0.09576613456010818 , 1.0041900873184204 , -0.13184264302253723
20190905 17:30 , -118.323411 , 33.893916 , AstroPiOTA , 47.784996032714844 , 33.36001205444336 , 1016.168701171875 , 354.57689980844884 , 97.57349384110672 , 214.9011278384066 , 0.09794814884662628 , 1.0049184560775757 , -0.1323246955871582
20190905 18:00 , -118.323411 , 33.893916 , AstroPiOTA , 46.86833190917969 , 33.41681671142578 , 1016.45556640625 , 354.5816335564305 , 97.42919243451186 , 215.0123506388511 , 0.09673592448234558 , 1.0041900873184204 , -0.13136059045791626
20190905 18:30 , -118.323411 , 33.893916 , AstroPiOTA , 45.89666748046875 , 33.783206939697266 , 1016.718505859375 , 354.68499737046125 , 97.50579983624273 , 215.8383527359374 , 0.09455391019582748 , 1.0029761791229248 , -0.13160160183906555
20190905 19:00 , -118.323411 , 33.893916 , AstroPiOTA , 44.7783317565918 , 33.88261413574219 , 1017.0048828125 , 354.69894632429373 , 97.53288153630183 , 214.40876682189707 , 0.09212945401668549 , 1.0034617185592651 , -0.13208366930484772
20190905 19:30 , -118.323411 , 33.893916 , AstroPiOTA , 43.42166519165039 , 34.521671295166016 , 1017.353271484375 , 354.7860410546083 , 97.45625364400345 , 215.14152317643436 , 0.09188699722290039 , 1.0027333498001099 , -0.1337708681821823
20190905 20:00 , -118.323411 , 33.893916 , AstroPiOTA , 42.32166290283203 , 34.442142486572266 , 1017.72412109375 , 354.9203904486956 , 97.51394825192256 , 215.30652688640353 , 0.09140210598707199 , 1.00224769115448 , -0.13208366930484772
20190905 20:30 , -118.323411 , 33.893916 , AstroPiOTA , 40.90999984741211 , 34.36261749267578 , 1018.012939453125 , 354.94123661292934 , 97.59248176699936 , 215.54852048869708 , 0.09067477285861969 , 1.0012766122817993 , -0.13473497331142426
